Index,Domain,Subdomain_Level,Url_Length,Url_Depth,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Path_Length,Query_Length,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding,Label
8233,safasf.syp5bo7n5.cn,1,27,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8234,rgrfas.d6dtddxm.cn,1,26,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8235,sdsced.0y320k6u6.cn,1,28,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8236,cwasd.6ig301fw.cn,1,26,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8237,dafdg.wrngl1srh.cn,1,27,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8238,ertge.6ezohbrww.cn,1,27,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8239,evdsxg.eu8j4m6d.cn,1,27,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8240,hytdg.vx8y05dz.cn,1,26,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8241,afscx.iwm1eulyq.cn,1,27,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8242,c0m005f1rm4t1on-p4g23054.000webhostapp.com,1,79,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,16,29,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8243,repairprotectionservice-yourupdate.web.id,1,65,1,0,0,1,0,0,1,0,0,3,1,0,0,1,0,0,0,17,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8244,raydlium.us,1,18,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8245,l.wl.co,1,65,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,5,2,47,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
8246,l.wl.co,1,64,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2,2,46,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
8247,c0s-datastore-c1oudstor.web.app,1,40,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8248,c0s-datastore-c1oudstor.firebaseapp.com,1,48,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,2,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
8249,grandcorpsmaladeyouss.firebaseapp.com,1,46,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
8250,grandcorpsmaladeyouss.web.app,1,38,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8251,labanquepostaleconnexion.firebaseapp.com,1,49,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
8252,labanquepostaleconnexion.web.app,1,41,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8253,login-view-share-folder-file.firebaseapp.com,1,53,0,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1
8254,login-view-share-folder-file.web.app,1,45,0,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8255,micro-file-share-folder-dbtc.firebaseapp.com,1,53,0,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
8256,micro-file-share-folder-dbtc.web.app,1,45,0,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8257,seosona.com,1,52,4,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8258,laubros.com:2096,1,61,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,15,37,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8259,firebasestorage.googleapis.com,1,144,5,0,0,0,0,1,1,0,0,5,0,0,0,2,1,0,23,53,52,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
8260,pwibhmalaysia.com.my,1,82,6,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,4,50,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8261,liveindex.co.uk,1,46,3,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,23,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
8262,leadspro.com.br,1,28,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8263,checkmynewphotos.com,1,35,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8264,jlink.in,1,43,4,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8265,loginmicrosoftonlineproposal.myportfolio.com,1,53,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
8266,anaxotech.com.techaffy.com,1,95,4,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,3,61,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8267,shaza6259.github.io,1,42,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,4,15,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8268,sgp1.digitaloceanspaces.com,1,58,2,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,7,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8269,click-mobile.com,1,40,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,2,16,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8270,helpandsupportaccountcenterrecovery.co.vu,1,91,1,0,0,1,0,1,1,0,0,3,0,3,0,1,0,0,0,14,28,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8271,ruralshop.com,1,37,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
8272,20.222.3.107,1,34,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,9,0,14,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
8273,vk.com,1,61,1,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,9,9,37,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
8274,greets2u.in,1,34,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,2,15,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8275,ajmerigemshousebd.com,1,54,2,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,21,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
8276,fchousedo.com,1,53,1,1,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8277,solucionesachgt.com,1,37,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
8278,metamass.cc,1,20,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8279,11af1da6.sibforms.com,1,244,2,0,0,0,0,1,1,0,0,2,0,4,0,1,0,0,33,215,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
8280,sites.google.com,1,50,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8281,xn--conta-atualiza-o-snb5e.weebly.com,1,46,0,0,0,0,0,1,1,0,0,2,5,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8282,rogersmembercentre28.weebly.com,1,40,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8283,lnkd.in,1,24,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,9,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
8284,nah.uy,1,20,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8285,qyj-one.com,1,55,3,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,36,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8286,aprilfools.cf,1,26,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8287,microsoft-azuresecurelogin.myportfolio.com,1,51,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,1
8288,adevntinternationals.com,1,36,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
8289,bancaporlnternetlnterbarnk.gorilamarillo.cl,1,52,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8290,adveninternational.com,1,29,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8291,dcsfva.9ycnznkpz.cn,1,27,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8292,dasfj.pxsldqq3.cn,1,25,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8293,pxlme.me,1,25,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8294,dns1.groupesibien.fr,1,53,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,1,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8295,dns1.groupesibien.fr,1,57,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,3,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8296,nc-iec.com,1,18,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8297,nc-iec.com,1,17,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8298,genehmigencorner.com,1,39,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8299,genehmigencorner.com,1,38,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8300,questionpro.com,1,58,2,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,3,13,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8301,questionpro.com,1,36,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8302,da16ad0d.sibforms.com,1,244,2,0,0,0,0,1,1,0,0,2,0,4,0,1,0,0,40,215,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
8303,corrotsyllenesliopa.com,1,39,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8304,mbank-invest.web.app,1,28,0,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8305,mbank-invest.web.app,1,29,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8306,b1bb8380.sibforms.com,1,244,2,0,0,0,0,1,1,0,0,2,0,6,0,1,0,0,42,215,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
8307,gemini-00e.blogspot.com,1,32,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,2,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
8308,ficosvconfig.webcindario.com,1,36,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8309,ficoshmacofig.x10.mx,1,27,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8310,ficosvconfig.webcindario.com,1,37,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8311,csafbf.toemihp7t.cn,1,27,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8312,lghyf.hajlaa4se.cn,1,26,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8313,sites.google.com,1,55,2,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8314,arthur41ksh.com,1,23,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
8315,vk.com,1,129,1,1,0,0,0,0,1,0,0,8,0,2,0,3,2,0,17,9,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8316,direct.smbc.co.jp.afpgng.com,1,53,2,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8317,world-js.com,1,23,0,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
8318,dns1.groupesibien.fr,1,47,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,1,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8319,scaricasicurezza.com,1,51,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8320,sites.google.com,1,52,3,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8321,alqubba-alkhadra.net,1,50,2,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,22,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8322,tinyurl.com,1,32,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8323,skyblueenterprises.co,1,38,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8324,main.d38bhwh6bpkjf0.amplifyapp.com,1,77,3,0,0,0,0,1,1,0,0,5,0,0,0,1,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
8325,nissanphumyhung.com.vn,1,47,2,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1
8326,aiou.myakkdl.kiolou.club,1,33,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8327,linktr.ee,1,29,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8328,linktr.ee,1,30,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8329,sonng-doceeg-jp.mysjxw.cn,1,34,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
8330,sonng-doceeg-jp.scspdw.cn,1,34,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
8331,paypay-netsecurity.com,1,36,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,6,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8332,new-dc3.pages.dev,1,36,0,1,0,0,0,1,1,0,1,3,1,0,0,1,0,1,1,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
8333,inof-auoneo-jp.keoibovp.cn,1,35,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
8334,inof-auoneo-jp.mnrhuscx.cn,1,35,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
8335,userboards.net,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8336,docs.google.com,1,167,5,0,0,0,0,1,1,0,0,2,0,1,0,3,2,0,14,108,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8337,wallsyncliveport.com,1,29,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
8338,dapp.activationaccess.com,1,36,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8339,bit.ly,1,22,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,8,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
8340,animaliagames.com,1,26,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8341,tinyurl.com,1,28,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8342,12-123movies.com,1,58,6,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,5,34,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
8343,12-123movies.com,1,53,5,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,5,29,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
8344,wp-znojemskabeseda-dev.azurewebsites.net,1,94,6,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,2,46,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1
8345,nlog.leshazlewood.com,1,29,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8346,app.walletdappfixed.net,1,34,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
8347,acosu-aoesmn.1vk.top,1,33,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8348,acosu-aoesmn.9bh.top,1,33,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8349,acsuo-acseonsmesnm.56cmdj.top,1,42,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8350,acsuo-acseonsmesnm.mgmbu0.top,1,42,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8351,acsuo-acseonsmesnm.r492dh.top,1,42,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8352,acsuo-acseonsmesnm.ao2rwn.top,1,42,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8353,acsuo-acseonsmesnm.llduty.top,1,42,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8354,acsuo-acseonsmesnm.74zkmo.top,1,42,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8355,acsuo-acseonsmesnm.wwcs7d.top,1,42,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8356,acsuo-acseonsmesnm.viqoo2.top,1,42,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8357,acsuo-acseonsmesnm.3w7bzz.top,1,42,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8358,acsuo-acseonsmesnm.pfgm0p.top,1,42,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8359,asoueu-ascceoosnm.zehxsh.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8360,asoueu-ascceoosnm.rnobrm.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8361,asoueu-ascceoosnm.tmtvvu.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
8362,asoueu-ascceoosnm.wtnaxq.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8363,asoueu-ascceoosnm.udhrfg.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8364,asoueu-ascceoosnm.jjmfyx.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8365,asoueu-ascceoosnm.uhkrzv.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8366,asoueu-ascceoosnm.nnzzwn.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8367,asoueu-ascceoosnm.nxyleo.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8368,asoueu-ascceoosnm.neuddi.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8369,asoueu-ascceoosnm.gggwqr.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8370,asoueu-ascceoosnm.icnvqg.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8371,asoueu-ascceoosnm.nadurx.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8372,asoueu-ascceoosnm.iwublx.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8373,seosona.com,1,77,4,1,0,0,0,0,1,0,0,4,0,0,0,1,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8374,asoueu-ascceoosnm.logccp.top,1,41,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
8375,sgp1.digitaloceanspaces.com,1,142,3,1,0,0,0,1,1,0,0,9,0,0,16,1,0,1,34,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8376,waseil.com,1,47,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,6,22,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
8377,micro-file-share-folder-detc.web.app,1,45,0,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8378,micro-file-share-folder-detc.firebaseapp.com,1,53,0,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
8379,micro-file-share-folder-mctc.web.app,1,45,0,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8380,micro-file-share-folder-mctc.firebaseapp.com,1,53,0,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
8381,micro-file-share-folder-shtc.web.app,1,45,0,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8382,micro-file-share-folder-shtc.firebaseapp.com,1,53,0,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
8383,c0s-datastore-cloudstore.web.app,1,41,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
8384,c0s-datastore-cloudstore.firebaseapp.com,1,49,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
