Index,Domain,Have_IP,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
21367,medo.0fees.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21368,71102paypal42654.teas111.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21369,gcamcam.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21370,gcamcam.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21371,merchantcityyoga.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21372,54661paypal97844.teas111.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21373,shylands.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21374,74634paypal15794.teas111.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21375,53913paypal34640.teas111.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21376,34975paypal42002.teas111.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21377,brodka.nago.blo.pl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21378,pyuthansamachar.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21379,beautymeworld.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21380,beautymeworld.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21381,"""justoneofthosethings.co.uk""",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21382,praic.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21383,8139paypal43729.teas111.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21384,lumenamusic.co.uk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21385,buytradeselltradingpost.com,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
21386,rollershutter-direct.com,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
21387,"""justoneofthosethings.co.uk""",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21388,paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21389,paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21390,balihdxzv.php5.cz,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21391,wooperformance.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21392,soymarketero.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21393,gh2325.hyperphp.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21394,hotpennystocktowatch.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21395,eczemaherpeticum.skindisordersinfo.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21396,ron1hope.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21397,golfmkt.com,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
21398,theorderangel.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21399,itsgolfersworld.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21400,workfromhomecooloffers.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21401,winthelotteryinfo.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21402,doggie-school.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21403,premiumcentral.us,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21404,warriorspiritcenter.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21405,instantmobilemoneymaker.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21406,thesmileforsuccess.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21407,myred19.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21408,indesmoineslocalarea.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21409,nk-shouseofstuff.net,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21410,appliancerepair.inteignmoutharea.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21411,paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21412,paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21413,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
21414,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
21415,driveways-som.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21416,ambmarques.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21417,dhoso.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21418,bancadenoticias.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21419,ppldamansao.developmotion.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21420,v-27-120-105-164.ub-freebit.net,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
21421,v-27-120-105-164.ub-freebit.net,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
21422,v-27-120-105-164.ub-freebit.net,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
21423,v-27-120-105-164.ub-freebit.net,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
21424,paypal.com.cgi-bin-webscr.cmd-login-submit-dispatch-5885d80a13c0db1f8e263663d.sakongroup.net,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
21425,paypal.com.cgi-bin-webscr.cmd-login-submit-dispatch-5885d80a13c0db1f8e263663d.sakongroup.net,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
21426,promocoesvoegol.endoftheinternet.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21427,lafaomega.nl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21428,home.comcast.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21429,"""justoneofthosethings.co.uk""",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21430,"""justoneofthosethings.co.uk""",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21431,thewhiskeydregs.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
21432,thewhiskeydregs.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21433,"""x.jmxded233.net""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21434,arcot6.mcsecurec.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21435,ns1.jayshreeindia.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21436,ns1.jayshreeindia.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21437,bplprojekt.pl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21438,motocarson.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21439,strippokerdollars.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21440,distribuzione-informatica.it,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
21441,"""justoneofthosethings.co.uk""",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21442,jornalo2.com.br,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21443,colombopaesedelicias.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21444,us.battle.net.login.pandaria-blizzard.net,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21445,"""www.battled3.tk""",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21446,cad4589.fav.cc,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21447,cad4589.fav.cc,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21448,zachod.pl,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
21449,cad4589.fav.cc,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21450,cad4589.fav.cc,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21451,v-27-120-105-164.ub-freebit.net,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
21452,5stteam.ru,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21453,standard-invfin.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21454,off.st,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21455,mcdonaldmeats.com.au,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21456,standard-invfin.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21457,beam.to,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
21458,docs.google.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21459,lsiberereseerve.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21460,docs.google.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21461,kalsiestate.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21462,omega-elevators.com,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
21463,mail.accounts.validation-users.le-cv.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
21464,yato.pl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21465,easternlegacy.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21466,atdf.de,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
21467,logi-worofnorra.tk,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
21468,home.comcast.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21469,nizarkhalili.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21470,turismromania.info,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21471,taezny.ru,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21472,ihr-einkauf.com,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
21473,ryfo.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21474,easternlegacy.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21475,easternlegacy.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21476,member.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.befemelle.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
21477,mpiturbo.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21478,akasyasesli.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21479,fazetook.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21480,paypal.at.cgi-bin.3c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846.app.goonow.com,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21481,paypal.com.cgi-bin.webscr.cmd-account-run.updates-paypal.confirm-paypal.details.php.cmd.account.kalpanacrafts.com,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21482,axelpaq.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21483,paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.perfectclassified.org,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
21484,pelder.heliohost.org,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21485,adamchuk.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21486,sambilan.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21487,"""cciampnr.com""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21488,robertcraigactive.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21489,udc.an,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21490,perpamuaythai.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21491,ncr.grnnx.com,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
21492,paypal.de.de.cgi-bin.3c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846.app.goonow.com,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21493,xfiles.eink.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21494,us.battle.net.acc.yv-login.com,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
21495,toulouse-epilation-laser.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
21496,dentalcosta.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21497,ioproc.nl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21498,strmedia.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21499,"""mkto-k0126.com""",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21500,"""mkto-k0126.com""",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21501,sapiensfaculdade.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21502,paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.perfectclassified.org,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
21503,kettyle.co.uk,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21504,luisramonperu.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21505,app.qmailer.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21506,hassanalsheikh.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21507,dazzletechnologies.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21508,kettyle.co.uk,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21509,imgod.netne.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21510,"""cntu.org.br""",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21511,childrenfun.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21512,app.qmailer.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21513,waquilters.org.au,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21514,pelder.heliohost.org,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
21515,stadlerprofessional.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21516,alibabamailveriication.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
21517,billing.evotechsrd.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21518,receilafederal.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21519,blogaosertanejo.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21520,blogsertaouniversitario.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21521,receilafederal.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21522,myocbc-online.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21523,docs.google.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21524,alfamatrica.hu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21525,surfable.co,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21526,inoesis.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21527,brunswicktradings.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21528,viewsamples.westmoorng.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21529,imobuzios.com.br,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
21530,cielofidelidadepromocao2011.xpg.com.br,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
21531,cliqueyes.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21532,cielofidelidadepromocao2011.xpg.com.br,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
21533,cielofidelidadepromocao2011.xpg.com.br,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
21534,sopan3100.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21535,web3.brainhost.com,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1
21536,hospitaljuangrande.es,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21537,702recycling.bo.lt,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21538,ilam-telecom.ir,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
21539,nobell.it,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21540,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
21541,citrasehat.com,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
21542,"""homeimprovementmessage.com""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21543,pd907fc48.dip0.t-ipconnect.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
21544,"""homeimprovementmessage.com""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21545,pd907fc48.dip0.t-ipconnect.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
21546,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
21547,paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21548,80816paypal79807.teas111.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21549,5278paypal33707.teas111.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21550,equipmentshop.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21551,7kaya.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21552,battlle.tk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21553,cordeliomail.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21554,file-link.info,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
21555,chisomventures.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21556,aksharbharti.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21557,oldcarandtrucks.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21558,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
21559,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
21560,bit.ly,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1
21561,allergybustersqueensland.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21562,tampremiada.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21563,"""homeimprovementmessage.com""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21564,"""homeimprovementmessage.com""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21565,pflp.ps,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21566,ofertatam.voudeargohost.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21567,nrj-sol-r.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21568,healthcare.bercaniaga.co.id,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21569,carsinlove.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21570,"""homeimprovementmessage.com""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21571,best-ebay.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
21572,centralseg.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21573,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
21574,service.confirm.paypal.usa.cmd.cgi-bin.4532f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed5f748df8-874f87878f.70803.4545.4543345.3.zimf.net,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
21575,peedosl.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21576,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.4451545112587451231121542221255411444778111543.ecommandotechnology.in,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
21577,lianlijie.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21578,the-m-project.org,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
21579,the-m-project.org,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
21580,pay-secure-pal.de,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21581,paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
21582,citrasehat.com,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
21583,citrasehat.com,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
21584,gmtg-sousse.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
21585,fish-west.co.uk,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
21586,fish-west.co.uk,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
21587,test.mediagid.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21588,url2it.com,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
21589,pyuthansamachar.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21590,pyuthansamachar.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21591,c-b42770d5.016-121-6c756c10.cust.bredbandsbolaget.se,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
21592,c-b42770d5.016-121-6c756c10.cust.bredbandsbolaget.se,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
21593,hijabista.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21594,carreprivileges.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
21595,"""howtomoveoninfo.com""",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21596,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.lodgeisidora.cl,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
21597,paypal.fr.europe.lange.france.conf.account.paypal.murnikusuma.net,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
21598,pruckt.5gbfree.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21599,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21600,paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21601,"""buffetpalattare.com.br""",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21602,app.qmailer.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21603,app.qmailer.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21604,app.qmailer.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21605,pinna123.eb2a.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
21606,paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21607,paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21608,hadinhduc.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21609,happyryan.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
21610,paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
21611,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.cc1.ir,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
21612,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.cc1.ir,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
21613,rpdshre.de.vu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21614,772050312,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21615,usargancy.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21616,partnerplus.co.rs,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21617,forum.asbarber-tamdid.ir,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
21618,gttconnect.com.cn,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
21619,app.qmailer.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21620,app.qmailer.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21621,app.qmailer.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21622,pornfortouch.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21623,confirmaaqui.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
21624,mail.flas.com.ua,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
21625,app.qmailer.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
21626,app.qmailer.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
